REF_DATE,GEO,Sex,Age group,Dissatisfied,Going to school,Have not worked in last year,Job leavers,Jobs losers,Never worked,Other reasons,Own illness or disability,Permanent layoff,Personal or family reasons,Retired,Temporary layoff
2020,Quebec,Males,3,,,271500.0,43600.0,82400.0,44200.0,4500.0,4600.0,56800.0,,29200.0,25600.0
2020,Quebec,Males,4,,,1185500.0,37500.0,45100.0,51800.0,4600.0,3800.0,34400.0,,28600.0,10800.0
2020,Saskatchewan,Females,1,,9200.0,6600.0,11800.0,15800.0,26600.0,600.0,,13500.0,,,2400.0
2020,Saskatchewan,Females,2,700.0,1900.0,44000.0,11900.0,22800.0,17000.0,1500.0,1400.0,18300.0,4600.0,,4600.0
2020,Saskatchewan,Females,3,,,41000.0,6700.0,7800.0,4700.0,500.0,,6200.0,,4700.0,1600.0
2020,Saskatchewan,Females,4,,,147200.0,5000.0,4100.0,11200.0,,,3400.0,,3800.0,
2020,Saskatchewan,Males,1,500.0,8800.0,7600.0,11400.0,17000.0,31300.0,,,14200.0,,,2800.0
2020,Saskatchewan,Males,2,500.0,1800.0,20300.0,5800.0,32000.0,6800.0,700.0,,24800.0,,,7200.0
2020,Saskatchewan,Males,3,,,31200.0,3900.0,8400.0,1600.0,,500.0,7000.0,,2500.0,1400.0
2020,Saskatchewan,Males,4,,,111300.0,5600.0,5400.0,2200.0,,,4300.0,,4500.0,
2021,Alberta,Females,1,1900.0,22600.0,31800.0,35000.0,30300.0,136600.0,1600.0,,28800.0,,,
2021,Alberta,Females,2,2700.0,5500.0,255400.0,36600.0,71400.0,81500.0,6700.0,1600.0,65000.0,12100.0,,6400.0
2021,Alberta,Females,3,,,156000.0,18800.0,20700.0,19100.0,,1600.0,19800.0,,12300.0,
2021,Alberta,Females,4,,,503100.0,11400.0,6500.0,43300.0,,,5800.0,,9000.0,
2021,Alberta,Males,1,,28200.0,40600.0,38000.0,36400.0,147800.0,,,35000.0,,,
2021,Alberta,Males,2,4100.0,8000.0,117400.0,26000.0,86300.0,30400.0,4100.0,2100.0,79800.0,1600.0,,6600.0
2021,Alberta,Males,3,,,114600.0,17600.0,20000.0,7500.0,,3400.0,19000.0,,10700.0,
2021,Alberta,Males,4,,,421000.0,20100.0,12200.0,11900.0,,,11600.0,,15800.0,
2021,British Columbia,Females,1,4800.0,36800.0,41800.0,51400.0,32900.0,121000.0,1900.0,,31600.0,,,
2021,British Columbia,Females,2,9200.0,6900.0,242900.0,51500.0,54600.0,75800.0,5400.0,7400.0,51000.0,18300.0,,3600.0
2021,British Columbia,Females,3,,,228500.0,26800.0,20900.0,31700.0,4000.0,,19600.0,,15600.0,
2021,British Columbia,Females,4,,,813300.0,26100.0,11500.0,74700.0,3400.0,,11300.0,,19200.0,
2021,British Columbia,Males,1,6800.0,34100.0,52000.0,46000.0,37900.0,120400.0,,,36400.0,,,
2021,British Columbia,Males,2,9100.0,9000.0,134800.0,35600.0,61400.0,30200.0,2600.0,5900.0,55400.0,2100.0,,6000.0
2021,British Columbia,Males,3,,,152000.0,23400.0,23000.0,15000.0,1800.0,1500.0,21800.0,,13200.0,
2021,British Columbia,Males,4,,,685200.0,26400.0,12100.0,23100.0,,,11600.0,,21300.0,
2021,Manitoba,Females,1,,8400.0,9400.0,10600.0,11000.0,33700.0,,,10100.0,,,
2021,Manitoba,Females,2,1100.0,2100.0,59800.0,11600.0,17900.0,21200.0,1600.0,1500.0,16100.0,3800.0,,1800.0
2021,Manitoba,Females,3,,,52000.0,7100.0,5600.0,6400.0,,,5200.0,,5200.0,
2021,Manitoba,Females,4,,,187100.0,4600.0,1900.0,11200.0,,,1800.0,,3600.0,
2021,Manitoba,Males,1,,9000.0,8500.0,11400.0,12800.0,39200.0,,,12300.0,,,
2021,Manitoba,Males,2,1300.0,1900.0,27900.0,7800.0,18800.0,9000.0,600.0,500.0,17000.0,700.0,,2000.0
2021,Manitoba,Males,3,,,32400.0,5700.0,6200.0,2300.0,,,5500.0,,4400.0,
2021,Manitoba,Males,4,,,147800.0,6000.0,4200.0,3400.0,,,3200.0,,4800.0,
2021,New Brunswick,Females,1,,7200.0,3800.0,9000.0,7000.0,12400.0,,,7000.0,,,
2021,New Brunswick,Females,2,600.0,1100.0,27700.0,6600.0,12800.0,7000.0,600.0,500.0,12100.0,1600.0,,
2021,New Brunswick,Females,3,,,40700.0,4900.0,6600.0,5000.0,,,6200.0,,3300.0,
2021,New Brunswick,Females,4,,,145800.0,4100.0,2000.0,11800.0,,,2000.0,,3300.0,
2021,New Brunswick,Males,1,500.0,4300.0,4200.0,6400.0,9000.0,14800.0,,,8700.0,,,
2021,New Brunswick,Males,2,500.0,1100.0,22400.0,5200.0,19400.0,4700.0,600.0,600.0,17400.0,,,1800.0
2021,New Brunswick,Males,3,,,30100.0,4700.0,10800.0,2500.0,,,9600.0,,2800.0,1200.0
2021,New Brunswick,Males,4,,,124200.0,4100.0,5900.0,3100.0,,,5500.0,,3400.0,
2021,Newfoundland and Labrador,Females,1,,3800.0,2800.0,4500.0,6400.0,10400.0,,,6200.0,,,
2021,Newfoundland and Labrador,Females,2,,,25200.0,3800.0,10600.0,7200.0,,,10000.0,500.0,,
2021,Newfoundland and Labrador,Females,3,,,33900.0,2500.0,7000.0,4200.0,,,6700.0,,1800.0,
2021,Newfoundland and Labrador,Females,4,,,101100.0,1600.0,1800.0,10200.0,,,1800.0,,1400.0,
2021,Newfoundland and Labrador,Males,1,,2700.0,3000.0,3200.0,8400.0,13400.0,,,8200.0,,,
2021,Newfoundland and Labrador,Males,2,,500.0,17200.0,3600.0,20800.0,5300.0,,500.0,19400.0,,,1400.0
2021,Newfoundland and Labrador,Males,3,,,23700.0,2800.0,12000.0,2400.0,,,11300.0,,2100.0,
2021,Newfoundland and Labrador,Males,4,,,90800.0,1700.0,3800.0,1900.0,,,3700.0,,1400.0,
2021,Nova Scotia,Females,1,,5500.0,6000.0,7500.0,7800.0,19700.0,,,7400.0,,,
2021,Nova Scotia,Females,2,1400.0,1200.0,41600.0,8300.0,13200.0,8800.0,700.0,1200.0,12400.0,1700.0,,1000.0
2021,Nova Scotia,Females,3,,,53200.0,5800.0,7300.0,5500.0,,,6800.0,,4100.0,
2021,Nova Scotia,Females,4,,,184000.0,3500.0,2400.0,11000.0,,,2400.0,,2700.0,
2021,Nova Scotia,Males,1,500.0,6000.0,5200.0,9000.0,10100.0,24500.0,,,9300.0,,,
2021,Nova Scotia,Males,2,500.0,600.0,30400.0,6400.0,18800.0,6000.0,600.0,1600.0,17000.0,,,1800.0
2021,Nova Scotia,Males,3,,,39000.0,4700.0,8700.0,3600.0,,,7900.0,,3300.0,
2021,Nova Scotia,Males,4,,,151400.0,3600.0,4900.0,2200.0,,,4800.0,,2800.0,
2021,Ontario,Females,1,10800.0,120300.0,161100.0,149800.0,138800.0,426400.0,7000.0,4000.0,123200.0,5800.0,,15800.0
2021,Ontario,Females,2,17000.0,19800.0,710000.0,122800.0,214000.0,298000.0,26800.0,14300.0,180100.0,38900.0,3600.0,34000.0
2021,Ontario,Females,3,1700.0,,610100.0,69000.0,70600.0,113500.0,7200.0,8400.0,60700.0,6400.0,40500.0,10000.0
2021,Ontario,Females,4,,,2200200.0,44800.0,26600.0,243600.0,3100.0,,24200.0,,37100.0,
2021,Ontario,Males,1,13000.0,112000.0,149000.0,134200.0,142000.0,522600.0,1600.0,1900.0,126100.0,,,15800.0
2021,Ontario,Males,2,16700.0,11000.0,421000.0,81200.0,232800.0,137400.0,20600.0,14800.0,198600.0,13000.0,3400.0,34200.0
2021,Ontario,Males,3,1700.0,,431600.0,60000.0,65000.0,40700.0,10200.0,5600.0,53800.0,,36700.0,11200.0
2021,Ontario,Males,4,,,1773800.0,47500.0,35500.0,70800.0,4800.0,4200.0,29900.0,,37200.0,5600.0
2021,Prince Edward Island,Females,1,,2000.0,700.0,2400.0,2400.0,2700.0,,,2400.0,,,
2021,Prince Edward Island,Females,2,,,5600.0,1000.0,3500.0,1700.0,,,3300.0,,,
2021,Prince Edward Island,Females,3,,,6600.0,1000.0,1600.0,800.0,,,1600.0,,700.0,
2021,Prince Edward Island,Females,4,,,28000.0,600.0,900.0,1200.0,,,900.0,,400.0,
2021,Prince Edward Island,Males,1,,1500.0,1100.0,1900.0,2800.0,3000.0,,,2800.0,,,
2021,Prince Edward Island,Males,2,,400.0,3000.0,1100.0,5100.0,700.0,200.0,,4800.0,,,400.0
2021,Prince Edward Island,Males,3,,,3500.0,1100.0,2000.0,,,,2000.0,,600.0,
2021,Prince Edward Island,Males,4,,,20100.0,600.0,1700.0,,,,1600.0,,400.0,
2021,Quebec,Females,1,8100.0,71200.0,31600.0,87000.0,58800.0,143200.0,1600.0,,51800.0,,,7200.0
2021,Quebec,Females,2,5100.0,12500.0,272400.0,53800.0,91800.0,139000.0,7100.0,6800.0,79600.0,16100.0,,12200.0
2021,Quebec,Females,3,,,387700.0,40200.0,44000.0,82900.0,1500.0,3600.0,39800.0,1500.0,29400.0,4200.0
2021,Quebec,Females,4,,,1429100.0,23300.0,14900.0,186600.0,,,12200.0,,17600.0,
2021,Quebec,Males,1,12000.0,68800.0,44800.0,88400.0,75800.0,160400.0,,1800.0,72200.0,,,3800.0
2021,Quebec,Males,2,8500.0,15500.0,183400.0,55300.0,130400.0,79500.0,12800.0,10900.0,117400.0,2500.0,,13000.0
2021,Quebec,Males,3,,,273300.0,29200.0,50700.0,49100.0,1600.0,3800.0,44900.0,,19000.0,5800.0
2021,Quebec,Males,4,,,1209600.0,37600.0,33600.0,68300.0,3900.0,1500.0,31100.0,,29300.0,
2021,Saskatchewan,Females,1,,7100.0,7200.0,10000.0,6200.0,31500.0,,,6000.0,,,
2021,Saskatchewan,Females,2,800.0,1500.0,45000.0,10400.0,11200.0,17000.0,1300.0,1100.0,10600.0,3900.0,,
2021,Saskatchewan,Females,3,,,42200.0,6300.0,4000.0,3600.0,,,3800.0,,4400.0,
2021,Saskatchewan,Females,4,,,155000.0,4500.0,1700.0,11800.0,,,1700.0,,3600.0,
2021,Saskatchewan,Males,1,,7600.0,8900.0,10600.0,9200.0,30400.0,600.0,,8600.0,,,
2021,Saskatchewan,Males,2,1500.0,1900.0,24600.0,6700.0,16800.0,6600.0,600.0,500.0,15700.0,,,1000.0
2021,Saskatchewan,Males,3,,,31100.0,4200.0,6600.0,3300.0,,,6400.0,,3100.0,
2021,Saskatchewan,Males,4,,,122800.0,5800.0,3800.0,2200.0,,,3200.0,,4900.0,
